,job_no,task_no,task_inst_num_mean,task_inst_cpu_mean,task_inst_cpu_std,task_memory_mean,task_memory_std,task_inst_duration_mean,task_inst_duration_std,random_tictoc,random_avg_makespans,makespan-random_env_now,random_global_step,random_avg_completions,random_avg_slowdowns,first_fit_tictoc,first_fit_avg_makespans,makespan-ff_env_now,first_fit_global_step,first_fit_avg_completions,first_fit_avg_slowdowns,tetris_tictoc,tetris_avg_makespans,makespan-tetris_env_now,tetris_global_step,tetris_avg_completions,tetris_avg_slowdowns
0,10,64,47.546875,0.5882024318107132,0.19063384881020848,0.00893459036513023,0.0035955475007019774,153.21376586912552,81.5585752109451,0.5498700141906738,951,951,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=31680>",168.87526663607548,7.424914881188075,0.7320661544799805,977,977,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=31680>",88.96901663607547,1.7620643461602428,1.019869089126587,970,970,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=31680>",96.34401663607547,1.3232625930908413
1,10,69,82.8695652173913,0.6441325638335083,0.20217237800854057,0.00849310332773641,0.003798918488712909,162.19552291010842,131.5618807176831,0.9760787487030029,2347,2347,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=31680>",299.959930545994,5.107965984553768,1.1849589347839355,2512,2512,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=31680>",122.52514793729833,2.0127692585123835,2.5456650257110596,2315,2315,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=31680>",214.88746677787805,4.780877513906414
2,10,33,89.6969696969697,0.5388344594594594,0.07589216853521899,0.01088284172402672,0.003296605924289003,197.50405405405405,127.00111825562715,0.3832969665527344,1174,1174,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=31680>",363.27679722796574,3.5930005257778013,0.24774503707885742,1182,1182,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=31680>",188.0949790461475,1.516129437596991,0.62843918800354,1325,1325,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=31680>",233.21619116735963,1.6198258218832382
3,10,44,127.13636363636364,0.5,0.0,0.009622594572074844,0.0031183246678647605,145.57293528780838,104.28392895635011,0.7333040237426758,1618,1618,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=31680>",481.5700671116238,6.991384396840834,0.8335769176483154,1530,1530,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=31680>",157.36552165707846,2.223267852441497,1.8448481559753418,1610,1610,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=31680>",187.66097620253302,2.204985409671781
4,10,40,40.175,0.5974486621032981,0.1935479814007585,0.01048891608105899,0.004449632062443591,96.23148724331051,50.47018553700036,0.13946008682250977,434,434,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=31680>",136.54656126743984,9.68123882823927,0.14451932907104492,452,452,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=31680>",74.02156126743989,2.356423996706247,0.3851189613342285,427,427,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=31680>",74.7715612674399,2.162199673667699
5,10,46,40.21739130434783,0.6305405405405405,0.21961201594096294,0.010551925569863603,0.005642392831889547,61.40702702702703,45.74439175461512,0.13934612274169922,355,355,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=31680>",54.12754275195179,3.52021729582638,0.12953710556030273,355,355,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=31680>",43.88841231716919,2.3123940404549486,0.3199729919433594,403,403,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=31680>",56.888412317169184,3.9245771235101397
6,10,70,15.4,0.75347866419295,0.2394324128904794,0.006971593733466448,0.0023877230802539567,69.65862708719851,59.74713342299476,0.07800507545471191,222,222,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=31680>",28.191666216113287,1.2887667454489973,0.061959028244018555,222,222,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=31680>",26.87738050182757,1.0887651778161211,0.16527938842773438,222,222,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=31680>",26.905951930399,1.0886459566582702
7,10,36,90.83333333333333,0.713914373088685,0.24738194665419178,0.009170297042086075,0.004310483965422013,79.63333333333333,69.45011154736781,0.4062039852142334,776,776,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=31680>",260.1175281838304,12.415030054368065,0.2699599266052246,741,741,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=31680>",110.08975040605267,1.8719123287359076,0.6946768760681152,711,711,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=31680>",112.31197262827489,2.1400025403947285
8,10,54,42.05555555555556,0.8412373403786878,0.22934788094667843,0.006623616611115065,0.0022960573658401488,47.94671950682519,56.45786510965595,0.14314699172973633,385,385,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=31680>",39.77349164453256,1.7310720832570228,0.12968707084655762,374,374,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=31680>",36.217936088977,1.482127028679323,0.4575371742248535,374,374,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=31680>",35.12534349638441,1.182554759720161
9,10,48,73.83333333333333,0.4672545146726862,0.05872609841777281,0.01092553740795992,0.0038281915174761855,174.40083614137254,116.74411772782078,0.5940077304840088,1501,1501,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=31680>",320.52201907717637,2.9894853513053667,0.4653961658477783,1478,1478,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=31680>",124.73035241050968,1.3352111424119064,0.9510040283203125,1442,1442,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=31680>",144.18868574384302,1.8556126580306198
