,RAM_total_rewards,RAM_avg_rewards
0,-1766,-0.327037037037037
1,-1811,-0.33259871441689626
2,-1779,-0.3286532421947164
3,-1782,-0.32902511078286556
4,-1787,-0.3296439771259915
5,-1811,-0.33259871441689626
6,-1787,-0.3296439771259915
7,-1793,-0.33038511147963884
8,-1811,-0.33259871441689626
9,-1811,-0.33259871441689626
10,-1790,-0.3300147492625369
11,-1789,-0.32989120413055506
12,-1800,-0.3312476996687523
13,-1789,-0.32989120413055506
14,-1786,-0.329520295202952
15,-1771,-0.3276595744680851
16,-1803,-0.3316167003862424
17,-1782,-0.32902511078286556
18,-1811,-0.33259871441689626
19,-1800,-0.3312476996687523
20,-1802,-0.33149374540103016
21,-1774,-0.3280325443786982
22,-1799,-0.3311246088717099
23,-1780,-0.328777244181751
24,-1789,-0.32989120413055506
25,-1779,-0.3286532421947164
26,-1803,-0.3316167003862424
27,-1783,-0.32914897544766475
28,-1790,-0.3300147492625369
29,-1790,-0.3300147492625369
30,-1789,-0.32989120413055506
31,-1811,-0.33259871441689626
32,-1811,-0.33259871441689626
33,-1795,-0.33063179222692946
34,-1782,-0.32902511078286556
35,-1786,-0.329520295202952
36,-1786,-0.329520295202952
37,-1789,-0.32989120413055506
38,-1798,-0.33100147275405006
39,-1793,-0.33038511147963884
40,-1769,-0.3274106977605034
41,-1787,-0.3296439771259915
42,-1784,-0.3292727943890735
43,-1792,-0.33026170291190565
44,-1806,-0.33198529411764705
45,-1789,-0.32989120413055506
46,-1800,-0.3312476996687523
47,-1795,-0.33063179222692946
48,-1811,-0.33259871441689626
49,-1811,-0.33259871441689626
50,-1824,-0.33418834737999265
51,-1811,-0.33259871441689626
52,-1806,-0.33198529411764705
53,-1807,-0.33210806836978496
54,-1824,-0.33418834737999265
55,-1824,-0.33418834737999265
56,-1811,-0.33259871441689626
57,-1811,-0.33259871441689626
58,-1811,-0.33259871441689626
59,-1811,-0.33259871441689626
60,-1808,-0.3322307975009188
61,-1811,-0.33259871441689626
62,-1822,-0.33394428152492667
63,-1811,-0.33259871441689626
64,-1806,-0.33198529411764705
65,-1816,-0.3332110091743119
66,-1824,-0.33418834737999265
67,-1767,-0.32716163673393817
68,-1811,-0.33259871441689626
69,-1811,-0.33259871441689626
70,-1811,-0.33259871441689626
71,-1811,-0.33259871441689626
72,-1800,-0.3312476996687523
73,-1811,-0.33259871441689626
74,-1811,-0.33259871441689626
75,-1811,-0.33259871441689626
76,-1809,-0.3323534815359177
77,-1790,-0.3300147492625369
78,-1811,-0.33259871441689626
79,-1811,-0.33259871441689626
80,-1811,-0.33259871441689626
81,-1811,-0.33259871441689626
82,-1777,-0.328405100720754
83,-1811,-0.33259871441689626
84,-1811,-0.33259871441689626
85,-1805,-0.33186247471961755
86,-1793,-0.33038511147963884
87,-1798,-0.33100147275405006
88,-1800,-0.3312476996687523
89,-1786,-0.329520295202952
90,-1781,-0.3289012003693444
91,-1811,-0.33259871441689626
92,-1809,-0.3323534815359177
93,-1801,-0.3313707451701932
94,-1800,-0.3312476996687523
95,-1811,-0.33259871441689626
96,-1814,-0.3329662261380323
97,-1777,-0.328405100720754
98,-1795,-0.33063179222692946
99,-1788,-0.3297676134267798
100,-1789,-0.32989120413055506
101,-1774,-0.3280325443786982
102,-1785,-0.3293965676324045
103,-1811,-0.33259871441689626
104,-1778,-0.32852919438285294
105,-1802,-0.33149374540103016
106,-1794,-0.3305084745762712
107,-1789,-0.32989120413055506
108,-1796,-0.3307550644567219
109,-1798,-0.33100147275405006
110,-1802,-0.33149374540103016
111,-1781,-0.3289012003693444
112,-1811,-0.33259871441689626
113,-1801,-0.3313707451701932
114,-1789,-0.32989120413055506
115,-1811,-0.33259871441689626
116,-1811,-0.33259871441689626
117,-1811,-0.33259871441689626
118,-1811,-0.33259871441689626
119,-1813,-0.332843767211309
120,-267,-0.13437342727730248
121,-267,-0.13437342727730248
122,-267,-0.13437342727730248
123,-267,-0.13437342727730248
124,-267,-0.13437342727730248
125,-267,-0.13437342727730248
126,-267,-0.13437342727730248
127,-267,-0.13437342727730248
128,-267,-0.13437342727730248
129,-267,-0.13437342727730248
130,-267,-0.13437342727730248
131,-267,-0.13437342727730248
132,-267,-0.13437342727730248
133,-267,-0.13437342727730248
134,-267,-0.13437342727730248
135,-267,-0.13437342727730248
136,-267,-0.13437342727730248
137,-267,-0.13437342727730248
138,-267,-0.13437342727730248
139,-267,-0.13437342727730248
140,-267,-0.13437342727730248
141,-267,-0.13437342727730248
142,-267,-0.13437342727730248
143,-267,-0.13437342727730248
144,-267,-0.13437342727730248
145,-267,-0.13437342727730248
146,-267,-0.13437342727730248
147,-267,-0.13437342727730248
148,-267,-0.13437342727730248
149,-267,-0.13437342727730248
150,-267,-0.13437342727730248
151,-267,-0.13437342727730248
152,-267,-0.13437342727730248
153,-267,-0.13437342727730248
154,-267,-0.13437342727730248
155,-267,-0.13437342727730248
156,-267,-0.13437342727730248
157,-267,-0.13437342727730248
158,-267,-0.13437342727730248
159,-267,-0.13437342727730248
160,-267,-0.13437342727730248
161,-267,-0.13437342727730248
162,-267,-0.13437342727730248
163,-267,-0.13437342727730248
164,-267,-0.13437342727730248
165,-267,-0.13437342727730248
166,-267,-0.13437342727730248
167,-267,-0.13437342727730248
168,-267,-0.13437342727730248
169,-267,-0.13437342727730248
170,-267,-0.13437342727730248
171,-267,-0.13437342727730248
172,-267,-0.13437342727730248
173,-267,-0.13437342727730248
174,-267,-0.13437342727730248
175,-267,-0.13437342727730248
176,-267,-0.13437342727730248
177,-267,-0.13437342727730248
178,-267,-0.13437342727730248
179,-267,-0.13437342727730248
180,-267,-0.13437342727730248
181,-267,-0.13437342727730248
182,-267,-0.13437342727730248
183,-267,-0.13437342727730248
184,-267,-0.13437342727730248
185,-267,-0.13437342727730248
186,-267,-0.13437342727730248
187,-267,-0.13437342727730248
188,-267,-0.13437342727730248
189,-267,-0.13437342727730248
190,-267,-0.13437342727730248
191,-267,-0.13437342727730248
192,-267,-0.13437342727730248
193,-267,-0.13437342727730248
194,-267,-0.13437342727730248
195,-267,-0.13437342727730248
196,-267,-0.13437342727730248
197,-267,-0.13437342727730248
198,-267,-0.13437342727730248
199,-267,-0.13437342727730248
200,-267,-0.13437342727730248
201,-267,-0.13437342727730248
