,job_no,task_no,task_inst_num_mean,task_inst_cpu_mean,task_inst_cpu_std,task_memory_mean,task_memory_std,task_inst_duration_mean,task_inst_duration_std,random_tictoc,random_avg_makespans,makespan-random_env_now,random_global_step,random_avg_completions,random_avg_slowdowns,first_fit_tictoc,first_fit_avg_makespans,makespan-ff_env_now,first_fit_global_step,first_fit_avg_completions,first_fit_avg_slowdowns,tetris_tictoc,tetris_avg_makespans,makespan-tetris_env_now,tetris_global_step,tetris_avg_completions,tetris_avg_slowdowns
10,10,73,71.12328767123287,0.7989984591679506,0.22960523836138394,0.007785864268861374,0.002939350777418254,68.81741140215716,38.43417125780214,0.743048906326294,952,952,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=9720>",218.60031703237402,10.021078462772675,0.6464948654174805,989,989,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=9720>",54.97018004607264,1.331327731759722,2.535182237625122,999,999,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=9720>",66.28524853922332,1.504058040805518
11,10,353,15.422096317280452,0.7001285819250551,0.24497518580295854,0.008284484300948167,0.0035174583526252027,89.11128744254395,72.70326167943153,1.5033740997314453,1219,1219,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=9720>",109.04180251771963,2.2461300789804346,1.5765080451965332,1155,1155,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=9720>",81.49222744689808,1.2176702913805841,3.070091962814331,1229,1229,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=9720>",89.3732472769264,1.5022200202242006
12,10,46,47.34782608695652,0.6262626262626263,0.21723043603642997,0.00823095781339205,0.003237779119201511,53.89531680440771,47.710030753076026,0.16498875617980957,358,358,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=9720>",81.53352807408135,3.960959840684045,0.17656493186950684,393,393,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=9720>",53.794397639298715,1.7814765673675157,0.5259320735931396,397,397,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=9720>",67.62048459582047,3.221028741199578
13,10,70,38.8,0.6575846833578792,0.23229164696548293,0.007869665631498433,0.003187826068854902,95.36561119293077,88.98162686139807,0.2826399803161621,612,612,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=9720>",136.4903670802248,1.718022650341349,0.2742750644683838,646,646,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=9720>",104.66179565165339,1.1309650838124885,0.7045271396636963,627,627,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=9720>",103.84750993736768,1.1177388664225996
14,10,68,80.11764705882354,0.7032488986784141,0.22566490696917582,0.009013907483551397,0.003828424922207079,132.9976438815186,171.98562179409643,0.9835352897644043,1627,1627,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=9720>",206.9905155356155,6.1229894775904565,0.9637899398803711,1896,1896,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=9720>",121.03463318267426,1.9786530415266153,2.3056249618530273,1670,1670,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=9720>",200.37286847679195,4.1444635898733795
15,10,68,34.86764705882353,0.5305778152678194,0.11980778291645683,0.007955255504701081,0.0029328745275160086,164.6015093089113,144.1049902880479,0.3108987808227539,899,899,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=9720>",81.05641597068147,1.51742291155489,0.2919342517852783,865,865,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=9720>",63.11523950009323,1.4701080434888942,0.5345950126647949,826,826,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=9720>",82.79171008832853,1.9076224078453459
16,10,60,55.18333333333333,0.7272727272727273,0.24896479886598458,0.008926829142827155,0.004455502558771241,117.25323758249093,106.52685559607905,0.4038207530975342,1001,1001,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=9720>",201.82759621976805,3.8049713902205142,0.4264497756958008,1214,1214,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=9720>",106.37759621976811,1.5719631018206501,1.4257359504699707,1411,1411,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=9720>",127.76092955310145,2.550676369270912
17,10,43,15.418604651162791,0.5844645550527904,0.18734464621688374,0.009796273311616033,0.004516580907851319,111.24585218702866,86.47415535575026,0.052683115005493164,284,284,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=9720>",34.16661535974179,1.0829892814108284,0.04160308837890625,291,291,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=9720>",33.65498745276505,1.0574353752678107,0.0649421215057373,271,271,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=9720>",32.771266522532486,1.005480439877411
18,10,44,16.40909090909091,0.7742382271468145,0.24882224246393128,0.008421101389286341,0.004119283771687618,89.67451523545708,81.51095420257852,0.06253480911254883,317,317,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=9720>",31.635142270279076,1.073517265601993,0.0559229850769043,317,317,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=9720>",30.24877863391544,1.0451252348084303,0.0973670482635498,293,293,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=9720>",29.612414997551806,1.0386056411508997
19,10,75,22.36,0.5134168157423972,0.08079849581850601,0.010428684119991524,0.004203577668629816,131.12878022199436,69.31390902950716,0.16258001327514648,594,594,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=9720>",47.28047763837577,1.38033051683937,0.17815876007080078,521,521,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=9720>",49.440477638375775,1.4571162600777625,0.45650386810302734,513,513,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=9720>",51.56047763837577,1.5021335857076918
20,10,106,38.04716981132076,0.5990577733697,0.19928984976633193,0.00890746621607983,0.0037786605154869085,94.44136418029515,93.16232316309284,0.5906009674072266,979,979,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=9720>",99.9018769671221,3.541929122821185,0.7190220355987549,855,855,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=9720>",43.26980149542402,1.337051808262182,1.8483710289001465,919,919,"<tf.Variable 'global_step:0' shape=() dtype=int64, numpy=9720>",58.01508451429192,1.6055369350992421
