,RAC_avg_makespans,RAC_avg_completions,RAC_avg_slowdowns
0,675.9166666666666,106.4436106851645,8.542555833102973
1,731.0,156.5794089082237,5.755102507116994
2,479.91666666666674,145.03461058657211,1.543527569516725
3,623.8333333333334,215.03489749991127,3.3389680682760305
4,859.1666666666665,144.95199955192533,1.7020120517533954
5,599.1666666666666,81.57676687456186,1.2002562746738272
6,582.6666666666666,88.16434749597299,2.3245549479966394
7,296.0,49.84897516328026,2.1846308045255007
8,742.25,71.68369787447386,1.2490663530606592
9,621.5833333333334,118.15835345717592,2.605454240706016
10,1813.166666666667,92.51500934908036,1.5889272619634682
11,267.0,63.83060975306768,1.6012565239767618
12,736.6666666666665,85.95127057668861,4.382532232004021
13,974.1666666666665,224.67474770849176,4.309634505015984
14,357.91666666666674,72.14983675772626,3.559726825129085
15,885.5,84.97097980476772,1.9738251707687642
16,103.0,24.277227366838478,1.8624967198126012
17,580.1666666666666,81.9163885133682,7.8362394575909935
18,1707.583333333333,193.50647080948585,12.01585321053788
19,1211.5,110.45049885904477,2.1706474136619778
20,664.3333333333334,112.04716691767537,6.209925789934848
21,504.33333333333326,100.42252110215664,4.796892281215695
22,1016.4166666666665,93.33673910506191,2.9674311919950482
23,437.0,109.72515156698125,4.344814948074491
24,478.33333333333326,102.32003916824195,2.3718205680476165
25,1618.5,235.13029348328268,3.0542882144736163
26,578.0,72.38516952951888,1.8647275751832517
27,1055.4166666666667,73.65166443585898,2.888888616427496
28,1114.5,208.7420736554278,8.183463640941877
29,764.3333333333335,110.88715632242891,2.6046046708875403
30,779.5833333333335,157.09967752213313,7.286796396355358
31,700.0,107.05422345205423,2.144008517450369
32,1355.0833333333333,178.05868030810802,4.711857542868983
33,392.91666666666674,94.10900404925333,5.543962219879601
34,285.0,53.40464153863199,3.762657637884679
35,1148.25,154.9801064446007,3.4855491246392396
36,642.1666666666666,79.16920490756283,1.5938881731157557
37,612.8333333333334,112.51029528670998,4.905179390842358
38,588.1666666666666,96.69111813733883,7.556629822508675
39,387.91666666666674,93.4974383623004,10.017914534491425
40,927.4166666666665,199.18633434440886,7.351770159683729
41,2136.25,342.8681431063803,5.866724616373277
42,1180.9166666666667,373.94068611685464,3.588019694059104
43,1523.916666666667,485.16021862677553,5.863940242041172
44,434.75,118.79156126743987,6.613682898360682
45,356.16666666666674,54.65707173745905,3.401264298280773
46,222.0,27.42654716849424,1.1192982074607818
47,717.8333333333335,214.48118559123787,9.104491306408907
48,385.83333333333326,39.332287940828856,1.5770549961236218
49,1518.25,274.51021352162087,2.6982328816643193
50,383.91666666666674,47.48117173929347,2.382325467238202
51,1387.583333333333,171.3847403990278,1.8393660269051082
52,1502.416666666667,264.0532562877085,3.749285664530266
53,1009.75,103.64894464064261,2.2199385045841864
54,1553.083333333333,373.1011577196635,4.447801073252238
55,1049.25,192.228025141931,4.305391535506763
56,550.0833333333334,64.31621223157717,3.393386402982933
57,1390.833333333333,321.45439117139574,10.223081513033794
58,718.0833333333335,173.66905290980117,4.728668766543439
59,527.25,88.87942795838813,2.310763924153438
60,963.8333333333335,248.73694521705897,3.8383469203631186
61,459.33333333333326,25.335122517592644,1.0980524391306383
62,570.25,170.10770046844053,2.594425041360675
63,296.9166666666667,40.70268332173636,1.4966260891435812
64,1039.1666666666667,210.14630492340103,2.814918613915843
65,1098.0,166.28890280293103,4.2463131883208405
66,706.8333333333335,116.35395529110761,3.2613510308823783
67,731.5,120.34592959229785,4.100858080191879
68,347.75,83.80970607042127,1.4164219360661314
69,412.0,63.24751796986466,1.3596393403529414
70,173.0,19.388952778401755,1.323316511640952
71,768.5,152.3758862765805,2.524155449885034
72,764.1666666666665,105.43793044907923,2.1212211741240985
73,830.4166666666665,189.94923463527465,7.580450071794706
74,363.0,41.423216901476806,1.1221220490796022
75,618.0833333333334,115.37076888546122,1.8297094141121513
76,454.5,63.3591410464284,3.479137897628404
77,800.8333333333335,183.98316065458204,5.2772580174868216
78,939.3333333333335,158.98318214766323,1.9650539511976532
79,447.0,105.14439175559828,2.287728482428407
80,681.4166666666666,217.1910399946506,5.282972213180633
81,639.3333333333334,84.53482920247856,2.9510767228565546
82,524.0,84.3609212320197,2.306260782719085
83,545.3333333333334,93.9097170670227,1.432137837834282
84,702.75,168.14697206794585,1.3943314643779903
85,564.75,91.83205018440636,1.8547999063481533
86,448.91666666666674,77.2854825587301,5.688794944624657
87,611.5,91.82808300579796,3.6248979790068523
88,572.0,132.6874819220808,4.0568695087354545
89,326.4166666666667,138.07062496832935,17.55705433636073
90,462.33333333333326,53.564223971008104,2.706334658236191
91,661.0,36.37783804827786,1.483688651190673
92,629.3333333333334,82.80141180517549,1.92985388846927
93,706.1666666666665,109.0436884033769,17.91569871920614
94,831.0,24.490248735050237,1.3046547310941814
95,511.33333333333326,62.00775444968608,5.47000658473028
96,329.3333333333333,57.122172858155785,5.981895230043538
97,172.0,41.115715272547924,1.0616834540219529
98,2357.25,84.93519525435315,4.580634451949419
99,576.75,70.04890807967259,3.036693970295437
100,448.0,123.58066152336794,2.0034151728128493
101,425.58333333333326,110.133078964396,1.554913234406478
102,1220.3333333333333,359.4005148764451,28.033830037632384
103,292.9166666666667,70.54049506643027,5.248561267569736
104,318.0,22.638230395576826,1.6250453673028904
105,1314.1666666666667,193.96110947038173,7.57054634464739
106,835.5833333333335,138.8678340622176,1.662704257171312
107,198.0,37.291007695586906,1.1077195366188939
108,132.0,21.881201764155175,1.0083672774792878
109,393.0,21.527847204712888,1.0161511575466025
110,282.0,46.55110468570432,1.5093494136547645
111,226.0,68.37092010096772,1.0763676576176846
112,834.5833333333335,185.46632724302154,3.53527056308116
113,772.9166666666665,67.7208734405635,3.4368349282136137
114,79.0,4.6739772908695025,1.0124999999999995
115,361.5,49.19987309849592,1.2836516800765163
116,278.0,52.660946775749764,4.633794741594242
117,594.4166666666666,34.356232990096956,1.1000853601737535
118,488.25,69.48748907543424,1.9441767173839348
119,954.5833333333335,100.08773675210784,5.0153264178678025
120,611.9166666666666,57.889469824967044,1.6021518196162454
121,804.8333333333335,106.66902556852047,4.7829263390447965
122,496.5,138.21997740330062,10.791890545101065
123,1709.5,266.0617936053815,3.4658914804223135
124,565.4166666666666,49.91442000200193,2.4424289579376013
125,363.58333333333326,45.692765888104375,1.2806742990269186
126,372.0,31.775769806948297,1.0
127,781.8333333333335,104.52372238189682,1.8477340706848842
128,510.58333333333326,186.62723329742573,3.147053562477887
129,364.0,38.33719852486353,1.100052673474512
130,547.25,105.23562892013993,2.5217727960509433
131,403.75,47.78520413231231,1.4707756169167108
132,472.0,63.97390037422542,1.2548334255407614
133,370.91666666666674,103.26814525614051,4.231909545649889
134,519.1666666666666,80.26983584949761,2.335098807668595
135,735.5,109.34937836071546,2.9264708501433603
136,611.4166666666666,215.69208867641254,10.017044109555417
137,1053.9166666666667,304.00493882369886,11.136809720104633
138,421.0,47.158449242369656,4.747376596668188
139,551.0,12.678878910524217,1.1200673917316089
140,1100.0833333333333,169.2908236933575,3.5132303716933793
141,477.33333333333326,92.77820166323652,7.1408833677309556
142,307.6666666666667,80.97690135806278,3.3185722932973425
143,672.0833333333334,116.85827169970332,3.393642249124002
144,230.0,32.09627138188248,1.71668118870992
145,260.4166666666667,61.83829195356295,8.152030311603628
146,459.08333333333326,107.572390217565,7.744099470012894
147,1342.9166666666667,369.87902501942943,5.569084024305032
148,435.0,50.34271761987582,1.2596542298079507
149,128.0,16.34243536880515,1.9298385350394547
