Unnamed: 0,reward_avg_slowdowns_avg_makespans,reward_avg_slowdowns_tictoc,reward_avg_slowdowns_avg_completions,reward_avg_slowdowns_avg_slowdowns,reward_avg_slowdowns_total_rewards,reward_avg_slowdowns_avg_rewards
0,651.3333333333334,52.7826611995697,154.8014805066368,3.072978414188078,-305.69454032301985,-0.06273230870572949
1,651.9166666666666,54.71394920349121,154.7701184994684,3.0549747150959554,-332.08362800500424,-0.06809178347447288
2,650.9166666666666,53.04881453514099,152.8794374958841,2.9821425945340025,-303.6074867483627,-0.06232960105694164
3,650.25,57.34386563301086,153.3086489654182,3.004833308560695,-301.1521599656023,-0.061774802044226126
4,651.0833333333334,54.387540102005005,154.0935952019773,3.0194735085645914,-307.0944827741491,-0.06299374005623573
5,651.5833333333334,56.305344820022576,155.73338014821388,3.0696810382334867,0.0,0.0
6,651.1666666666666,65.26889896392822,153.11510057832137,2.9978756514764435,-309.0343297066466,-0.06348281218295945
7,651.3333333333334,55.1401002407074,152.58642674319597,2.9858856325357603,-311.7173359315911,-0.06399452595598255
8,650.5,57.20045280456543,153.20381025574076,3.00059830497311,-314.90835301718965,-0.06462309727420269
9,651.5,63.11737513542175,151.50309340986263,2.955987737861129,-299.89266104880716,-0.06155432287537092
10,652.0,57.772666215896606,151.1796167073537,2.9394845227380064,-303.8860538656145,-0.062361184868790165
