,first_fit_env_now,first_fit_tictoc,first_fit_avg_completions,first_fit_avg_slowdowns
0,680,0.48797607421875,62.05685685072286,1.4292964198242561
1,680,0.46724915504455566,62.05685685072286,1.4292964198242561
2,680,0.5423498153686523,62.05685685072286,1.4292964198242561
3,680,0.5132710933685303,62.05685685072286,1.4292964198242561
4,680,0.5097980499267578,62.05685685072286,1.4292964198242561
5,680,0.45769786834716797,62.05685685072286,1.4292964198242561
6,680,0.5442039966583252,62.05685685072286,1.4292964198242561
7,680,0.494830846786499,62.05685685072286,1.4292964198242561
8,680,0.47223711013793945,62.05685685072286,1.4292964198242561
9,680,0.5374808311462402,62.05685685072286,1.4292964198242561
10,680,0.46253490447998047,62.05685685072286,1.4292964198242561
11,680,0.47031712532043457,62.05685685072286,1.4292964198242561
12,680,0.48476433753967285,62.05685685072286,1.4292964198242561
13,680,0.6071550846099854,62.05685685072286,1.4292964198242561
14,680,0.5465998649597168,62.05685685072286,1.4292964198242561
15,680,0.4735288619995117,62.05685685072286,1.4292964198242561
16,680,0.4575459957122803,62.05685685072286,1.4292964198242561
17,680,0.5713188648223877,62.05685685072286,1.4292964198242561
18,680,0.4655320644378662,62.05685685072286,1.4292964198242561
19,680,0.4904930591583252,62.05685685072286,1.4292964198242561
20,680,0.47849512100219727,62.05685685072286,1.4292964198242561
21,680,0.584489107131958,62.05685685072286,1.4292964198242561
22,680,0.48568010330200195,62.05685685072286,1.4292964198242561
23,680,0.463529109954834,62.05685685072286,1.4292964198242561
24,680,0.49392008781433105,62.05685685072286,1.4292964198242561
25,680,0.5264408588409424,62.05685685072286,1.4292964198242561
26,680,0.4425642490386963,62.05685685072286,1.4292964198242561
27,680,0.4370441436767578,62.05685685072286,1.4292964198242561
28,680,0.5136690139770508,62.05685685072286,1.4292964198242561
29,680,0.4668259620666504,62.05685685072286,1.4292964198242561
30,680,0.434039831161499,62.05685685072286,1.4292964198242561
31,680,0.4671769142150879,62.05685685072286,1.4292964198242561
32,680,0.5584597587585449,62.05685685072286,1.4292964198242561
33,680,0.4568188190460205,62.05685685072286,1.4292964198242561
34,680,0.47881388664245605,62.05685685072286,1.4292964198242561
35,680,0.4567999839782715,62.05685685072286,1.4292964198242561
36,680,0.5121250152587891,62.05685685072286,1.4292964198242561
37,680,0.45247912406921387,62.05685685072286,1.4292964198242561
38,680,0.4733550548553467,62.05685685072286,1.4292964198242561
39,680,0.44450902938842773,62.05685685072286,1.4292964198242561
40,680,0.5449028015136719,62.05685685072286,1.4292964198242561
41,680,0.49219775199890137,62.05685685072286,1.4292964198242561
42,680,0.46547818183898926,62.05685685072286,1.4292964198242561
43,680,0.4385390281677246,62.05685685072286,1.4292964198242561
44,680,0.5062992572784424,62.05685685072286,1.4292964198242561
45,680,0.45827507972717285,62.05685685072286,1.4292964198242561
46,680,0.48897790908813477,62.05685685072286,1.4292964198242561
47,680,0.5588350296020508,62.05685685072286,1.4292964198242561
48,680,0.47607994079589844,62.05685685072286,1.4292964198242561
49,680,0.4637758731842041,62.05685685072286,1.4292964198242561
50,680,0.5123019218444824,62.05685685072286,1.4292964198242561
51,680,0.5870790481567383,62.05685685072286,1.4292964198242561
52,680,0.5088229179382324,62.05685685072286,1.4292964198242561
53,680,0.5689139366149902,62.05685685072286,1.4292964198242561
54,680,0.4950590133666992,62.05685685072286,1.4292964198242561
55,680,0.6203219890594482,62.05685685072286,1.4292964198242561
56,680,0.5617189407348633,62.05685685072286,1.4292964198242561
57,680,0.5883140563964844,62.05685685072286,1.4292964198242561
58,680,0.5667691230773926,62.05685685072286,1.4292964198242561
59,680,0.5446059703826904,62.05685685072286,1.4292964198242561
60,680,0.5260288715362549,62.05685685072286,1.4292964198242561
61,680,0.48494482040405273,62.05685685072286,1.4292964198242561
62,680,0.5663838386535645,62.05685685072286,1.4292964198242561
63,680,0.5024981498718262,62.05685685072286,1.4292964198242561
64,680,0.48108625411987305,62.05685685072286,1.4292964198242561
65,680,0.4727647304534912,62.05685685072286,1.4292964198242561
66,680,0.5332121849060059,62.05685685072286,1.4292964198242561
67,680,0.45473623275756836,62.05685685072286,1.4292964198242561
68,680,0.48891687393188477,62.05685685072286,1.4292964198242561
69,680,0.4753530025482178,62.05685685072286,1.4292964198242561
70,680,0.5229876041412354,62.05685685072286,1.4292964198242561
71,680,0.4702119827270508,62.05685685072286,1.4292964198242561
72,680,0.5565838813781738,62.05685685072286,1.4292964198242561
73,680,0.5176281929016113,62.05685685072286,1.4292964198242561
74,680,0.5706799030303955,62.05685685072286,1.4292964198242561
75,680,0.4602808952331543,62.05685685072286,1.4292964198242561
76,680,0.5611581802368164,62.05685685072286,1.4292964198242561
77,680,0.5568609237670898,62.05685685072286,1.4292964198242561
78,680,0.7325398921966553,62.05685685072286,1.4292964198242561
79,680,0.5046448707580566,62.05685685072286,1.4292964198242561
80,680,0.5551049709320068,62.05685685072286,1.4292964198242561
81,680,0.6296510696411133,62.05685685072286,1.4292964198242561
82,680,0.498582124710083,62.05685685072286,1.4292964198242561
83,680,0.47359490394592285,62.05685685072286,1.4292964198242561
84,680,0.5025491714477539,62.05685685072286,1.4292964198242561
85,680,0.57470703125,62.05685685072286,1.4292964198242561
86,680,0.4427640438079834,62.05685685072286,1.4292964198242561
87,680,0.46846580505371094,62.05685685072286,1.4292964198242561
88,680,0.4651157855987549,62.05685685072286,1.4292964198242561
89,680,0.5851099491119385,62.05685685072286,1.4292964198242561
90,680,0.454387903213501,62.05685685072286,1.4292964198242561
91,680,0.44266581535339355,62.05685685072286,1.4292964198242561
92,680,0.44833803176879883,62.05685685072286,1.4292964198242561
93,680,0.5203042030334473,62.05685685072286,1.4292964198242561
94,680,0.4487459659576416,62.05685685072286,1.4292964198242561
95,680,0.4379129409790039,62.05685685072286,1.4292964198242561
96,680,0.5164711475372314,62.05685685072286,1.4292964198242561
97,680,0.4413330554962158,62.05685685072286,1.4292964198242561
98,680,0.472991943359375,62.05685685072286,1.4292964198242561
99,680,0.43146181106567383,62.05685685072286,1.4292964198242561
100,680,0.5120069980621338,62.05685685072286,1.4292964198242561
101,680,0.43990612030029297,62.05685685072286,1.4292964198242561
102,680,0.43087196350097656,62.05685685072286,1.4292964198242561
103,680,0.42971181869506836,62.05685685072286,1.4292964198242561
104,680,0.5249810218811035,62.05685685072286,1.4292964198242561
105,680,0.42783594131469727,62.05685685072286,1.4292964198242561
106,680,0.44481396675109863,62.05685685072286,1.4292964198242561
