,avg_makespans,tictoc,avg_completions,avg_slowdowns,total_rewards,avg_rewards
2,647.5833333333334,55.43486785888672,159.23427620556154,3.1978972622141804,-641,-0.1318658712199136
3,648.3333333333334,55.216776847839355,157.73696437760455,3.144458006763569,-646,-0.1327579120427456
4,650.25,57.34394860267639,156.89735864283753,3.1148068800407285,-651,-0.13364812153561897
5,649.3333333333334,57.161001443862915,156.30327262133213,3.1079963348452933,-645,-0.13257965056526208
6,648.8333333333334,55.91922426223755,158.1903693955257,3.1638603609193723,-649,-0.1332922571369891
7,647.25,57.58961582183838,158.66079950305257,3.161071645973788,-642,-0.1320444261620732
8,647.5,57.37231469154358,157.3866059546655,3.143314912227441,-649,-0.1332922571369891
9,648.0833333333334,56.03446555137634,159.3651005783214,3.1972743536857613,-646,-0.1327579120427456
10,647.4166666666666,58.129833698272705,158.27280667151138,3.180588916793665,-648,-0.13311421528348397
11,647.6666666666666,56.881526947021484,158.9914446643429,3.210881824113034,-645,-0.13257965056526208
12,646.0,57.64351797103882,160.94126545287335,3.259429781599767,-645,-0.13257965056526208
13,644.1666666666666,57.80559849739075,161.05058444928912,3.2845611656519202,-641,-0.1318658712199136
14,640.4166666666666,57.915271043777466,163.61062029158305,3.3637211058213357,-645,-0.13257965056526208
15,641.75,58.32478642463684,162.4582905424791,3.3209699854881145,-643,-0.13222290767016245
16,639.9166666666666,58.105419874191284,164.53087118764037,3.4024102183790337,-641,-0.1318658712199136
17,638.5,59.14560627937317,164.47531563208483,3.3864632732549675,-636,-0.13097199341021418
18,640.4166666666666,57.57635498046875,162.83015434176224,3.3590433697269617,-639,-0.13150854085202718
19,637.9166666666666,57.805761098861694,165.7817672449881,3.4530368532765556,-638,-0.13132976533552904
20,624.4166666666666,58.92235493659973,174.18051276470132,3.7731694208256017,-625,-0.12899896800825594
21,624.4166666666666,56.744051694869995,174.28893570376943,3.7887993107815845,-630,-0.12989690721649486
22,616.5833333333334,58.64221668243408,177.4573944851314,3.905623983763908,-621,-0.12827928114026027
