,RAM_total_rewards,RAM_avg_rewards
268,-1073,-0.1772967614011897
269,-1071,-0.17702479338842975
270,-1066,-0.17634408602150536
271,-1070,-0.17688874194081666
272,-1067,-0.17648031756533245
273,-1078,-0.17797589565791647
274,-1088,-0.17933080599967036
275,-1082,-0.1785183963042402
276,-1078,-0.17797589565791647
277,-1071,-0.17702479338842975
278,-1091,-0.17973640856672157
279,-1086,-0.17906018136850782
280,-1066,-0.17634408602150536
281,-1074,-0.17743267801090368
282,-1078,-0.17797589565791647
283,-1069,-0.1767526455026455
284,-1071,-0.17702479338842975
285,-1086,-0.17906018136850782
286,-1090,-0.17960125226561213
287,-1078,-0.17797589565791647
288,-1093,-0.18000658761528326
289,-1081,-0.1783828382838284
290,-1070,-0.17688874194081666
291,-1092,-0.17987152034261242
292,-1067,-0.17648031756533245
293,-1062,-0.17579870882304255
294,-1091,-0.17973640856672157
295,-1076,-0.17770437654830717
296,-1070,-0.17688874194081666
297,-1088,-0.17933080599967036
298,-1089,-0.17946605141727093
299,-1091,-0.17973640856672157
300,-1079,-0.1781115879828326
301,-1071,-0.17702479338842975
302,-1068,-0.17661650405159585
303,-1068,-0.17661650405159585
304,-1070,-0.17688874194081666
305,-1070,-0.17688874194081666
306,-1072,-0.17716079986779046
307,-1063,-0.17593512082092022
308,-1065,-0.17620780939774983
309,-1091,-0.17973640856672157
310,-1062,-0.17579870882304255
311,-1067,-0.17648031756533245
312,-1080,-0.17824723551741212
313,-1072,-0.17716079986779046
314,-1071,-0.17702479338842975
315,-1059,-0.17538920172242464
316,-1066,-0.17634408602150536
317,-1067,-0.17648031756533245
318,-1078,-0.17797589565791647
319,-1071,-0.17702479338842975
320,-1073,-0.1772967614011897
321,-1076,-0.17770437654830717
322,-1072,-0.17716079986779046
323,-1072,-0.17716079986779046
324,-1064,-0.17607148767168626
325,-1064,-0.17607148767168626
326,-1064,-0.17607148767168626
327,-1068,-0.17661650405159585
328,-1071,-0.17702479338842975
329,-1078,-0.17797589565791647
330,-1067,-0.17648031756533245
331,-1067,-0.17648031756533245
332,-1067,-0.17648031756533245
333,-1068,-0.17661650405159585
334,-1092,-0.17987152034261242
335,-1066,-0.17634408602150536
336,-1075,-0.17756854971919392
337,-1080,-0.17824723551741212
338,-1082,-0.1785183963042402
339,-1068,-0.17661650405159585
340,-1093,-0.18000658761528326
341,-1091,-0.17973640856672157
342,-1085,-0.17892480211081793
343,-1066,-0.17634408602150536
344,-1067,-0.17648031756533245
345,-1065,-0.17620780939774983
346,-1074,-0.17743267801090368
347,-1080,-0.17824723551741212
348,-1084,-0.17878937819561272
349,-1062,-0.17579870882304255
350,-1075,-0.17756854971919392
351,-1080,-0.17824723551741212
352,-1085,-0.17892480211081793
353,-1081,-0.1783828382838284
354,-1071,-0.17702479338842975
355,-1072,-0.17716079986779046
356,-1079,-0.1781115879828326
357,-1064,-0.17607148767168626
358,-1080,-0.17824723551741212
359,-1087,-0.17919551599076822
360,-740,-0.15343147418619116
361,-739,-0.153255910410618
362,-747,-0.1546583850931677
363,-734,-0.1523769981316172
364,-730,-0.15167255350093498
365,-733,-0.15220099667774087
366,-740,-0.15343147418619116
367,-731,-0.15184877440797673
368,-732,-0.15202492211838006
369,-732,-0.15202492211838006
370,-734,-0.1523769981316172
371,-739,-0.153255910410618
372,-741,-0.15360696517412936
373,-743,-0.1539577289680895
374,-733,-0.15220099667774087
375,-739,-0.153255910410618
376,-733,-0.15220099667774087
377,-740,-0.15343147418619116
378,-739,-0.153255910410618
379,-749,-0.15500827814569537
380,-743,-0.1539577289680895
381,-746,-0.15448332988196314
382,-736,-0.15272878190495953
383,-736,-0.15272878190495953
384,-715,-0.14902042517715716
385,-723,-0.15043695380774033
386,-726,-0.15096693699313787
387,-718,-0.14955217662986878
388,-723,-0.15043695380774033
389,-717,-0.149375
390,-714,-0.14884302689180737
391,-725,-0.15079034941763728
392,-717,-0.149375
393,-718,-0.14955217662986878
394,-716,-0.14919774953115233
395,-722,-0.1502601456815817
396,-726,-0.15096693699313787
397,-728,-0.15131989191436293
398,-725,-0.15079034941763728
399,-730,-0.15167255350093498
400,-718,-0.14955217662986878
401,-718,-0.14955217662986878
402,-717,-0.149375
403,-735,-0.15255292652552926
404,-716,-0.14919774953115233
405,-725,-0.15079034941763728
406,-721,-0.15008326394671107
407,-719,-0.1497292794668888
408,-715,-0.14902042517715716
409,-709,-0.1479549248747913
410,-726,-0.15096693699313787
411,-725,-0.15079034941763728
412,-714,-0.14884302689180737
413,-722,-0.1502601456815817
414,-714,-0.14884302689180737
415,-725,-0.15079034941763728
416,-716,-0.14919774953115233
417,-720,-0.14990630855715179
418,-712,-0.14848800834202294
419,-718,-0.14955217662986878
420,-709,-0.1479549248747913
421,-714,-0.14884302689180737
422,-716,-0.14919774953115233
423,-706,-0.14742117352265607
424,-719,-0.1497292794668888
425,-713,-0.1486655546288574
426,-719,-0.1497292794668888
427,-723,-0.15043695380774033
428,-723,-0.15043695380774033
429,-724,-0.15061368837112543
430,-705,-0.14724310776942356
431,-719,-0.1497292794668888
432,-706,-0.14742117352265607
433,-728,-0.15131989191436293
434,-711,-0.14831038798498122
435,-711,-0.14831038798498122
436,-710,-0.14813269351137076
437,-710,-0.14813269351137076
438,-713,-0.1486655546288574
439,-708,-0.14777708202880402
440,-717,-0.149375
441,-705,-0.14724310776942356
442,-714,-0.14884302689180737
443,-714,-0.14884302689180737
444,-706,-0.14742117352265607
445,-708,-0.14777708202880402
446,-714,-0.14884302689180737
447,-720,-0.14990630855715179
448,-711,-0.14831038798498122
449,-714,-0.14884302689180737
450,-714,-0.14884302689180737
451,-713,-0.1486655546288574
452,-714,-0.14884302689180737
453,-724,-0.15061368837112543
454,-718,-0.14955217662986878
455,-705,-0.14724310776942356
456,-706,-0.14742117352265607
457,-705,-0.14724310776942356
458,-703,-0.14688675302966986
459,-715,-0.14902042517715716
460,-707,-0.14759916492693112
461,-708,-0.14777708202880402
462,-702,-0.14670846394984327
463,-719,-0.1497292794668888
464,-705,-0.14724310776942356
465,-704,-0.14706496762063923
466,-701,-0.14653010033444816
467,-721,-0.15008326394671107
468,-706,-0.14742117352265607
469,-708,-0.14777708202880402
470,-702,-0.14670846394984327
471,-703,-0.14688675302966986
472,-702,-0.14670846394984327
473,-714,-0.14884302689180737
474,-704,-0.14706496762063923
475,-705,-0.14724310776942356
476,-703,-0.14688675302966986
477,-704,-0.14706496762063923
478,-709,-0.1479549248747913
479,-712,-0.14848800834202294
480,-1064,-0.1623683808942469
481,-1060,-0.16185677202626356
482,-1062,-0.16211265455655624
483,-1056,-0.16134453781512606
484,-1055,-0.1612163814180929
485,-1057,-0.16147265505652306
486,-1055,-0.1612163814180929
487,-1059,-0.16172877214416614
488,-1064,-0.1623683808942469
489,-1060,-0.16185677202626356
490,-1056,-0.16134453781512606
491,-1066,-0.16262395118230358
492,-1052,-0.1608316771135912
493,-1050,-0.16057501146964367
494,-1049,-0.16044661976139493
495,-1056,-0.16134453781512606
496,-1050,-0.16057501146964367
497,-1052,-0.1608316771135912
498,-1050,-0.16057501146964367
499,-1056,-0.16134453781512606
500,-1051,-0.1607033639143731
501,-1048,-0.16031818877160778
502,-1057,-0.16147265505652306
503,-1067,-0.16275167785234898
504,-1047,-0.16018971848225214
505,-1056,-0.16134453781512606
506,-1054,-0.1610881858474706
507,-1051,-0.1607033639143731
508,-1055,-0.1612163814180929
509,-1055,-0.1612163814180929
510,-1056,-0.16134453781512606
511,-1051,-0.1607033639143731
512,-1055,-0.1612163814180929
513,-1057,-0.16147265505652306
514,-1056,-0.16134453781512606
515,-1064,-0.1623683808942469
516,-1056,-0.16134453781512606
517,-1062,-0.16211265455655624
518,-1071,-0.16326219512195123
519,-1056,-0.16134453781512606
520,-1063,-0.16224053724053725
521,-1069,-0.16300701433363832
522,-1057,-0.16147265505652306
523,-1061,-0.1619847328244275
524,-1065,-0.1624961855355508
525,-1059,-0.16172877214416614
526,-1065,-0.1624961855355508
527,-1061,-0.1619847328244275
528,-1079,-0.16428136419001219
529,-1061,-0.1619847328244275
530,-1069,-0.16300701433363832
531,-1069,-0.16300701433363832
532,-1067,-0.16275167785234898
533,-1065,-0.1624961855355508
534,-1083,-0.1647900182592818
535,-1074,-0.16364467469145208
536,-1073,-0.16351722035964644
537,-1068,-0.1628793655635199
538,-1061,-0.1619847328244275
539,-1076,-0.1638994668697639
540,-1059,-0.16172877214416614
541,-1052,-0.1608316771135912
542,-1065,-0.1624961855355508
543,-1070,-0.16313462418051533
544,-1058,-0.16160073316022605
545,-1064,-0.1623683808942469
546,-1055,-0.1612163814180929
547,-1065,-0.1624961855355508
548,-1056,-0.16134453781512606
549,-1069,-0.16300701433363832
550,-1056,-0.16134453781512606
551,-1058,-0.16160073316022605
552,-1065,-0.1624961855355508
553,-1076,-0.1638994668697639
554,-1075,-0.1637720901889092
555,-1079,-0.16428136419001219
556,-1073,-0.16351722035964644
557,-1077,-0.16402680475175144
558,-1066,-0.16262395118230358
559,-1079,-0.16428136419001219
560,-1075,-0.1637720901889092
561,-1071,-0.16326219512195123
562,-1083,-0.1647900182592818
563,-1072,-0.1633897271757354
564,-1075,-0.1637720901889092
565,-1069,-0.16300701433363832
566,-1067,-0.16275167785234898
567,-1079,-0.16428136419001219
568,-1072,-0.1633897271757354
569,-1067,-0.16275167785234898
570,-1068,-0.1628793655635199
571,-1076,-0.1638994668697639
572,-1072,-0.1633897271757354
573,-1075,-0.1637720901889092
574,-1067,-0.16275167785234898
575,-1074,-0.16364467469145208
576,-1056,-0.16134453781512606
577,-1071,-0.16326219512195123
578,-1056,-0.16134453781512606
579,-1059,-0.16172877214416614
580,-1069,-0.16300701433363832
581,-1054,-0.1610881858474706
582,-1057,-0.16147265505652306
583,-1070,-0.16313462418051533
584,-1063,-0.16224053724053725
585,-1069,-0.16300701433363832
586,-1065,-0.1624961855355508
587,-1068,-0.1628793655635199
588,-1059,-0.16172877214416614
589,-1054,-0.1610881858474706
590,-1045,-0.15993265993265993
591,-1057,-0.16147265505652306
592,-1044,-0.15980407163630797
593,-1053,-0.160959951085295
594,-1052,-0.1608316771135912
595,-1064,-0.1623683808942469
596,-1055,-0.1612163814180929
597,-1052,-0.1608316771135912
598,-1056,-0.16134453781512606
599,-1050,-0.16057501146964367
600,-865,-0.20903818269695504
601,-867,-0.20942028985507247
602,-881,-0.21208473760231103
603,-858,-0.20769789397240376
604,-878,-0.2115152975186702
605,-861,-0.20827285921625543
606,-870,-0.20999275887038377
607,-874,-0.2107547624789004
608,-849,-0.2059679767103348
609,-867,-0.20942028985507247
610,-878,-0.2115152975186702
611,-860,-0.20808129687878055
612,-877,-0.21132530120481927
613,-866,-0.20922928243537087
614,-874,-0.2107547624789004
615,-841,-0.20442391832766163
616,-863,-0.20865570599613154
617,-838,-0.20384334711748966
618,-863,-0.20865570599613154
619,-853,-0.2067377605428987
620,-867,-0.20942028985507247
621,-853,-0.2067377605428987
622,-838,-0.20384334711748966
623,-856,-0.2073141196415597
624,-841,-0.20442391832766163
625,-838,-0.20384334711748966
626,-838,-0.20384334711748966
627,-838,-0.20384334711748966
628,-838,-0.20384334711748966
629,-838,-0.20384334711748966
630,-838,-0.20384334711748966
631,-838,-0.20384334711748966
632,-838,-0.20384334711748966
633,-838,-0.20384334711748966
634,-838,-0.20384334711748966
635,-838,-0.20384334711748966
636,-845,-0.2051966974259349
637,-836,-0.20345582866877585
638,-839,-0.20403696498054474
639,-838,-0.20384334711748966
640,-838,-0.20384334711748966
641,-838,-0.20384334711748966
642,-838,-0.20384334711748966
643,-839,-0.20403696498054474
644,-860,-0.20808129687878055
645,-838,-0.20384334711748966
646,-838,-0.20384334711748966
647,-831,-0.20248538011695907
648,-848,-0.2057752972579471
649,-833,-0.20287384315635656
650,-850,-0.20616056269706523
651,-863,-0.20865570599613154
652,-838,-0.20384334711748966
653,-838,-0.20384334711748966
654,-857,-0.20750605326876514
655,-863,-0.20865570599613154
656,-838,-0.20384334711748966
657,-838,-0.20384334711748966
658,-832,-0.20267965895249695
659,-838,-0.20384334711748966
660,-810,-0.19838354151359294
661,-836,-0.20345582866877585
662,-804,-0.19720382634289918
663,-828,-0.20190197512801755
664,-825,-0.20131771595900438
665,-817,-0.1997555012224939
666,-830,-0.20229100658055083
667,-838,-0.20384334711748966
668,-830,-0.20229100658055083
669,-835,-0.20326192794547224
670,-828,-0.20190197512801755
671,-826,-0.20151256404000975
672,-799,-0.1962180746561886
673,-802,-0.19680981595092026
674,-793,-0.19503197245450074
675,-788,-0.1940408766313716
676,-796,-0.19562546080117965
677,-793,-0.19503197245450074
678,-820,-0.20034204739799658
679,-796,-0.19562546080117965
680,-800,-0.1964154186103609
681,-810,-0.19838354151359294
682,-802,-0.19680981595092026
683,-788,-0.1940408766313716
684,-787,-0.1938423645320197
685,-785,-0.19344504682109415
686,-776,-0.19165225981723882
687,-780,-0.19245003700962252
688,-774,-0.19125277983691624
689,-777,-0.19185185185185186
690,-771,-0.19065281899109793
691,-768,-0.1900519673348181
692,-771,-0.19065281899109793
693,-775,-0.19145256916996048
694,-782,-0.19284833538840937
695,-773,-0.19105289174493326
696,-774,-0.19125277983691624
697,-777,-0.19185185185185186
698,-774,-0.19125277983691624
699,-786,-0.19364375461936437
700,-771,-0.19065281899109793
701,-771,-0.19065281899109793
702,-771,-0.19065281899109793
703,-776,-0.19165225981723882
704,-780,-0.19245003700962252
705,-783,-0.1930473372781065
706,-773,-0.19105289174493326
707,-768,-0.1900519673348181
708,-771,-0.19065281899109793
709,-777,-0.19185185185185186
710,-771,-0.19065281899109793
711,-771,-0.19065281899109793
712,-766,-0.18965090368903195
713,-768,-0.1900519673348181
714,-771,-0.19065281899109793
715,-771,-0.19065281899109793
716,-771,-0.19065281899109793
717,-776,-0.19165225981723882
718,-770,-0.19045263418253772
719,-779,-0.1922507403751234
720,-276,-0.16331360946745563
721,-276,-0.16331360946745563
722,-276,-0.16331360946745563
723,-275,-0.16281823564239195
724,-276,-0.16331360946745563
725,-276,-0.16331360946745563
726,-276,-0.16331360946745563
727,-276,-0.16331360946745563
728,-276,-0.16331360946745563
729,-276,-0.16331360946745563
730,-276,-0.16331360946745563
731,-275,-0.16281823564239195
732,-276,-0.16331360946745563
733,-276,-0.16331360946745563
734,-275,-0.16281823564239195
735,-275,-0.16281823564239195
736,-275,-0.16281823564239195
737,-275,-0.16281823564239195
738,-276,-0.16331360946745563
739,-276,-0.16331360946745563
740,-276,-0.16331360946745563
741,-275,-0.16281823564239195
742,-276,-0.16331360946745563
743,-275,-0.16281823564239195
744,-275,-0.16281823564239195
745,-276,-0.16331360946745563
746,-276,-0.16331360946745563
747,-275,-0.16281823564239195
748,-276,-0.16331360946745563
749,-275,-0.16281823564239195
750,-276,-0.16331360946745563
751,-275,-0.16281823564239195
752,-276,-0.16331360946745563
753,-276,-0.16331360946745563
754,-275,-0.16281823564239195
755,-275,-0.16281823564239195
756,-275,-0.16281823564239195
757,-276,-0.16331360946745563
758,-275,-0.16281823564239195
759,-276,-0.16331360946745563
760,-276,-0.16331360946745563
761,-275,-0.16281823564239195
762,-276,-0.16331360946745563
763,-276,-0.16331360946745563
764,-276,-0.16331360946745563
765,-275,-0.16281823564239195
766,-275,-0.16281823564239195
767,-276,-0.16331360946745563
768,-276,-0.16331360946745563
769,-275,-0.16281823564239195
770,-275,-0.16281823564239195
771,-276,-0.16331360946745563
772,-276,-0.16331360946745563
773,-275,-0.16281823564239195
774,-275,-0.16281823564239195
775,-276,-0.16331360946745563
776,-276,-0.16331360946745563
777,-276,-0.16331360946745563
778,-276,-0.16331360946745563
779,-276,-0.16331360946745563
780,-276,-0.16331360946745563
781,-276,-0.16331360946745563
782,-276,-0.16331360946745563
783,-276,-0.16331360946745563
784,-275,-0.16281823564239195
785,-276,-0.16331360946745563
786,-275,-0.16281823564239195
787,-276,-0.16331360946745563
788,-276,-0.16331360946745563
789,-275,-0.16281823564239195
790,-275,-0.16281823564239195
791,-275,-0.16281823564239195
792,-275,-0.16281823564239195
793,-275,-0.16281823564239195
794,-276,-0.16331360946745563
795,-276,-0.16331360946745563
796,-275,-0.16281823564239195
797,-275,-0.16281823564239195
798,-276,-0.16331360946745563
799,-275,-0.16281823564239195
800,-275,-0.16281823564239195
801,-276,-0.16331360946745563
802,-276,-0.16331360946745563
803,-275,-0.16281823564239195
804,-275,-0.16281823564239195
805,-276,-0.16331360946745563
806,-275,-0.16281823564239195
807,-275,-0.16281823564239195
808,-275,-0.16281823564239195
809,-275,-0.16281823564239195
810,-276,-0.16331360946745563
811,-275,-0.16281823564239195
812,-276,-0.16331360946745563
813,-275,-0.16281823564239195
814,-275,-0.16281823564239195
815,-276,-0.16331360946745563
816,-276,-0.16331360946745563
817,-275,-0.16281823564239195
818,-276,-0.16331360946745563
819,-275,-0.16281823564239195
820,-275,-0.16281823564239195
821,-275,-0.16281823564239195
822,-275,-0.16281823564239195
823,-275,-0.16281823564239195
824,-275,-0.16281823564239195
825,-275,-0.16281823564239195
826,-275,-0.16281823564239195
827,-276,-0.16331360946745563
828,-275,-0.16281823564239195
829,-276,-0.16331360946745563
830,-275,-0.16281823564239195
831,-275,-0.16281823564239195
832,-276,-0.16331360946745563
833,-275,-0.16281823564239195
834,-275,-0.16281823564239195
835,-275,-0.16281823564239195
836,-275,-0.16281823564239195
837,-276,-0.16331360946745563
838,-275,-0.16281823564239195
839,-276,-0.16331360946745563
840,-566,-0.15097359295812215
841,-568,-0.15142628632364702
842,-566,-0.15097359295812215
843,-565,-0.1507470651013874
844,-567,-0.1512
845,-566,-0.15097359295812215
846,-568,-0.15142628632364702
847,-569,-0.15165245202558636
848,-568,-0.15142628632364702
849,-567,-0.1512
850,-565,-0.1507470651013874
851,-567,-0.1512
852,-568,-0.15142628632364702
853,-566,-0.15097359295812215
854,-566,-0.15097359295812215
855,-567,-0.1512
856,-567,-0.1512
857,-566,-0.15097359295812215
858,-565,-0.1507470651013874
859,-568,-0.15142628632364702
860,-568,-0.15142628632364702
861,-569,-0.15165245202558636
862,-568,-0.15142628632364702
863,-568,-0.15142628632364702
864,-566,-0.15097359295812215
865,-568,-0.15142628632364702
866,-566,-0.15097359295812215
867,-567,-0.1512
868,-566,-0.15097359295812215
869,-568,-0.15142628632364702
870,-565,-0.1507470651013874
871,-565,-0.1507470651013874
872,-567,-0.1512
873,-564,-0.15052041633306645
874,-563,-0.15029364655632674
875,-568,-0.15142628632364702
876,-568,-0.15142628632364702
877,-564,-0.15052041633306645
878,-566,-0.15097359295812215
879,-567,-0.1512
880,-570,-0.1518784972022382
881,-565,-0.1507470651013874
882,-566,-0.15097359295812215
883,-565,-0.1507470651013874
884,-569,-0.15165245202558636
885,-566,-0.15097359295812215
886,-567,-0.1512
887,-565,-0.1507470651013874
888,-566,-0.15097359295812215
889,-567,-0.1512
890,-565,-0.1507470651013874
891,-567,-0.1512
892,-566,-0.15097359295812215
893,-566,-0.15097359295812215
894,-567,-0.1512
895,-568,-0.15142628632364702
896,-566,-0.15097359295812215
897,-568,-0.15142628632364702
898,-562,-0.1500667556742323
899,-567,-0.1512
900,-564,-0.15052041633306645
901,-566,-0.15097359295812215
902,-567,-0.1512
903,-567,-0.1512
904,-570,-0.1518784972022382
905,-568,-0.15142628632364702
906,-568,-0.15142628632364702
907,-565,-0.1507470651013874
908,-567,-0.1512
909,-565,-0.1507470651013874
910,-566,-0.15097359295812215
911,-570,-0.1518784972022382
912,-566,-0.15097359295812215
913,-566,-0.15097359295812215
914,-567,-0.1512
915,-569,-0.15165245202558636
916,-571,-0.15210442194992008
917,-567,-0.1512
918,-566,-0.15097359295812215
919,-566,-0.15097359295812215
920,-567,-0.1512
